title,company,location,posted,description,applicants,work_mode,link
Cientista de Dados JR,Mitsui Sumitomo Seguros,"São Paulo, São Paulo, Brazil",1 month ago,"DESCRIÇÃOPrincipais AtividadesApoiar na extração, tratamento e organização de dados de diferentes fontes internas e externasRealizar análises exploratórias e desenvolver visualizações que apoiem a compreensão dos dadosReunir dados operacionais para examinar o histórico de desempenho do negócio e apoiar análises qualitativas e quantitativasIdentificar padrões e tendências de dados e contribuir com insights para o processo de melhoria contínuaConstruir dashboards e relatórios automatizados com foco em indicadores estratégicosAuxiliar na criação e va lidação de modelos estatísticos e algoritmos preditivos sob supervisãoTrabalhar em parceria com áreas técnicas e de negócio para suportar decisões com base em dadoApoiar em iniciativas que envolvam o uso de tecnologias de Inteligência Artificial, conforme diretrizes da áreaParticipar de projetos de melhoria contínua de processos analíticos e desenvolvimento técnico da áreaManter-se atualizado sobre ferramentas e tendências em ciência de dados.RequisitosGraduação em Ciência de Dados, Estatística, Engenharia, Matemática, Computação ou similaresExcel (VBA), SQL, Power BI, Python, SAS ou RBenefíciosModelo de Trabalho Híbrido (3 vezes presencial)VR e VAPrevidênciaAssistência MédicaAssistência OdontológicaSeguro de vidaAuxílio creche/ babáAuxílio aos filhos deficientes ou com necessidades especiais – PCD - comprovados -creche/ babáSexta FlexDay Off de aniversárioHorário flexívelCONEXA - (telepsicologia e telenutrição)Cursos na nossa plataforma MSS DesenvolveTotal PassIsenção de tarifa bancária e anuidade de cartão ItaúLocal de trabalho: São Paulo, SPRegime de contratação de tipo: Efetivo – CLTJornada: Período IntegralNível hierárquico: AnalistaREQUISITOSEscolaridade Mínima: Ensino SuperiorShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4224568026
Cientista de Dados Júnior,GOL Linhas Aéreas,"São Paulo, São Paulo, Brazil",2 weeks ago,"Job DescriptionEstamos em busca de talentos que dominem Python, SQL e tenham familiaridade commodelagem e exploração de dadospara integrar nosso Time de Águias. Se você curte transformar dados em soluções inteligentes e busca desafios em um ambiente inclusivo, diverso e estimulante, essa é a oportunidade certa para decolar na sua carreira!Responsibilities and assignmentsOs desafios que aguardam por você no próximo destino são:Apoiar o time em projetos de análise e modelagem de dados, contribuindo com código, exploração e validação de hipóteses;Realizar análises exploratórias, construção de dashboards e estudos ad hoc para dar suporte à tomada de decisão;Desenvolver scripts e notebooks em Python e SQL com foco em eficiência e clareza;Colaborar na manutenção de modelos já existentes, ajustando parâmetros e contribuindo para a melhoria contínua;Participar das rotinas de versionamento, documentação e boas práticas de codificação;Trabalhar em conjunto com engenheiros de dados, analistas e cientistas mais experientes na entrega de soluções robustas.Requirements And QualificationsNão pode faltar em sua bagagem:Ensino superior completo em Estatística, Engenharia, Computação, Matemática, Astronomia, Física ou áreas relacionadas (diploma ou colação de grau);Conhecimento básico de Python e bibliotecas como Pandas, Numpy e Scikit-learn;Experiência com SQL para análise de dados;Facilidade para aprender novas ferramentas e conceitos técnicos;Boa comunicação, proatividade e trabalho em equipe.O Que Pode Somar Ainda MaisConhecimento em plataformas cloud (Azure, AWS ou GCP);Experiência acadêmica ou projetos próprios envolvendo machine learning, visualização de dados ou automação de análises;Familiaridade com Git, Jupyter Notebooks;Conhecimento em inglês.Additional informationAqui, você voa mais alto com o Benefício Viagem,que te permite emitir passagens aéreas nacionais e internacionais com descontos especiais para você, familiares e amigos.E Não Podemos Esquecer Dos BenefíciosPlano de saúde;Plano odontológico;Seguro de vida em grupo;Vale-refeição;Vale-alimentação;Vale-transporte;PLR;Gympass ou Totalpass;Clube de parcerias com centenas de empresas conveniadas;Day off de aniversário.Informações ImportantesLocal de Trabalho: Sede - Granja Julieta.Horário: 8h-17h24.Modelo de Trabalho: Híbrido 4x1 (Segunda a Quinta-feira - Presencial / Sexta-feira - Home Office).Se você se identifica com o nosso Jeito, inscreva-se agora e faça parte do Time de Águias! Venha decolar conosco!Process stagesStep 1: Registration1RegistrationStep 2: Mapeamento Comportamental2Mapeamento ComportamentalStep 3: Entrevista Gente e Cultura3Entrevista Gente e CulturaStep 4: Entrevista Gestor4Entrevista GestorStep 5: Stand By5Stand ByStep 6: Carta Proposta6Carta PropostaStep 7: Hiring7HiringSer uma Águia é fazer parte do time que revolucionou a aviação brasileira!Democratizamos o acesso ao transporte aéreo em nosso país e estamos entre as companhias aéreas que mais crescem no mundo. Fomos pioneiros ao lançar o serviço de check-in feito por reconhecimento facial, wi-fi a bordo, geolocalização móvel para Clientes e um site com recursos de acessibilidade para atender pessoas com deficiência.Tudo isso só foi possível porque contamos com o melhor Time da aviação brasileira: as nossas Águias. Com elas, entregamos dedicação e oJeito de Ser e de Fazerque só a GOL tem, paraconectar pessoas e criar novas histórias.Temos uma cultura diversa, com valores que estão presentes a cada novo embarque, sempre garantindo a nossa essência:Simples, Humana e Inteligente. Ao nosso lado, estão Colaboradores dedicados que carregam em suas bagagens o orgulho de serSangue Laranjae cumprem com maestria o nosso propósito de ser aPrimeira para Todos.Oferecemos um ambiente desafiador, diverso e inclusivo para você colocar em prática todo o seu talento. Seja no céu ou em solo,aqui, você voa mais alto!Você se identificou com o nosso Jeito?Confira as vagas para decolar sua carreira e fazer parte do Time de Águias.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4236389810
Pessoa Cientista de Dados - Vaga afirmativa para mulheres cis e trans,Artefact,"São Paulo, São Paulo, Brazil",2 weeks ago,"A abertura atual é para a Artefact do Brasil, estamos em modelo Free Office.Quem nós somosNós da Artefact LatAm acreditamos e vivemos uma cultura com base na empatia!Um ambiente de trabalho saudável é um lugar onde todas as vozes são ouvidas, respeitadas e valorizadas.Temos como nosso compromisso a construção de um ambiente mais diverso e inclusivo, porque a empatia é para todas as pessoas, independentemente de etnia, cor, gênero, orientação sexual, identidade de gênero, deficiência ou crença religiosa.Queremos conosco mentes e corações incríveis! Venha ser Artefact!O Que Você Estará FazendoVocê se juntará à nossa equipe de Dados e Consultoria, que ajuda os clientes a transformar e melhorar sua estratégia de dados aplicando análises avançadas para gerar insights que criam valor de negócio a partir de big data e inteligência artificial.Inovar. Você trabalhará com sua equipe, composta por consultores, cientistas de dados, e engenheiros, para identificar as necessidades dos clientes e definir soluções inovadoras.Aprender e Compartilhar. Você trabalhará em uma equipe colaborativa que promove o compartilhamento de conhecimento. Você aprenderá com outras pessoas, compartilhará conhecimento e ficará a par das novidades/atualizações do setor.Desenvolver. Você participará da solução do início ao fim. Com o auxílio de cientistas seniores você gerenciará a concepção e a implementação, além de otimizar o desempenho e a escalabilidade.Atuar em toda a cadeia de valor dos projetos (coleta e tratamento de dados, análise exploratória de dados, aplicação de modelos de aprendizado de máquina, produtização de modelos)Popularizar termos técnicos ou soluções para perfis mais orientados a negócios, pode trabalhar em uma equipe com perfis muito diversificadosPriorizar suas tarefas, respeitar prazos e se levantar a mão em caso de riscos ou problemasO Que Nós Estamos ProcurandoTer cursado um curso de graduação em ciência de dados, aprendizado de máquina, matemática, ciência da computação, estatística, engenharia, economia ou uma área relacionada.Desejável um primeiro conhecimento em estatística e programação (Python/R).Curiosidade: você está sempre buscando soluções inovadoras para seus clientes, você está envolvido em toda a cadeia de valorColaboração: o compartilhamento de conhecimento é essencial para você e você participa ativamente da difusão de informações dentro da ArtefactEmpreendedorismo: você traz soluções, novas ideias, inovaçõesO que oferecemosVR/VTFree office (trabalhe de casa ou de onde quiser!)GympassSeguros: Vida, saúde e odontológicoEncontros Bimestrais (Famoso “Get Together” onde nos encontramos para estarmos juntos, com oficinas, palestras, treinamentos e aquele happy hour!)Woba (pode marcar para trabalhar em coworking onde quiser!)Avaliações semestrais (com oportunidade de promoção)Por que você deveria se juntar a nósArtefact é o lugar para estar: venha e construa o futuro da área de dadosProgresso: cada dia oferece novos desafios e novas oportunidades de aprenderCultura: Empatia e Colaboração está no nosso DNAEmpreendedorismo: você se juntará a uma equipe de empreendedores motivados. Não desistiremos até que façamos uma grande diferença nesta indústria!Junte-se a nós!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4190168944
Cientista de dados - Berrini/São Paulo,DXON,"São Paulo, São Paulo, Brazil",1 week ago,"Desenvolver e aprimorar modelos preditivos, análise de risco e estratégias baseadas em dados. O(a) profissional será responsável por explorar grandes volumes de dados, construir modelos estatísticos e de machine learning, além de gerar insights que otimizem a tomada de decisão no processo de concessão de crédito.ResponsabilidadesDesenvolver, testar e implantar modelos de risco de crédito, incluindo credit scoring, propensão de inadimplência e recuperação de crédito.Explorar e tratar grandes volumes de dados para identificar padrões e tendências que impactam o risco de crédito.Criar e otimizar modelos de machine learning para melhorar a acurácia das decisões de crédito.Trabalhar com times de engenharia de dados para garantir a disponibilidade e qualidade dos dados utilizados.Implementar e monitorar modelos de crédito em produção, garantindo performance e compliance com regulamentações vigentes.Desenvolver dashboards e relatórios para acompanhar métricas de crédito e comportamento da carteira.Aplicar técnicas de Explainable AI (XAI) para garantir transparência nas decisões baseadas em modelos preditivos.Colaborar com times de negócios, risco e produtos financeiros para alinhar estratégias baseadas em dados.RequisitosFormação em Estatística, Engenharia, Ciência da Computação, Matemática, Economia ou áreas correlatas.Experiência sólida com modelagem estatística e machine learning, especialmente em problemas de crédito.Conhecimento avançado em Python, R ou SQL para análise e modelagem de dados.Experiência com bibliotecas e frameworks de machine learning, como Scikit-learn, XGBoost, TensorFlow ou PyTorch.Familiaridade com bancos de dados relacionais e não relacionais (SQL, NoSQL).Experiência com manipulação e limpeza de grandes volumes de dados.Habilidade em comunicação e visualização de dados, utilizando Power BI, Tableau ou Matplotlib/Seaborn.Conhecimento em regulamentações de crédito, como Basileia, LGPD e SCR, é um diferencial.Experiência em deploy de modelos em ambiente produtivo (MLOps) é um plus.DiferenciaisExperiência em modelagem de crédito em bancos, fintechs ou bureaus de crédito.Conhecimento em técnicas avançadas de machine learning, como modelos generativos e deep learning aplicados a crédito.Experiência com Big Data e computação em nuvem (AWS, Azure, GCP).Experiência com modelos de precificação e otimização de portfólio de crédito.BenefíciosSalário competitivo e compatível com o mercado.Modelo de trabalho híbrido.Oportunidade de crescimento e desenvolvimento profissional.Se você é apaixonado por dados e quer ajudar a construir soluções inovadoras para crédito, venha fazer parte do nosso time!Candidate-se agora!A vaga aceita trabalho remoto?NãoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4243100867
Estágio em Cientista de Dados - Vaga afirmativa para pessoas negras,Artefact,"São Paulo, São Paulo, Brazil",1 day ago,"A abertura atual é para a Artefact do Brasil, estamos em modelo Free Office.Quem nós somosNós da Artefact LatAm acreditamos e vivemos uma cultura com base na empatia!Um ambiente de trabalho saudável é um lugar onde todas as vozes são ouvidas, respeitadas e valorizadas.Temos como nosso compromisso a construção de um ambiente mais diverso e inclusivo, porque a empatia é para todas as pessoas, independentemente de etnia, cor, gênero, orientação sexual, identidade de gênero, deficiência ou crença religiosa.Queremos conosco mentes e corações incríveis! Venha ser Artefact!O Que Você Estará FazendoVocê se juntará à nossa equipe de Dados e Consultoria, que ajuda os clientes a transformar e melhorar sua estratégia de dados aplicando análises avançadas para gerar insights que criam valor de negócio a partir de big data e inteligência artificial.Inovar. Você trabalhará com sua equipe, composta por consultores, cientistas de dados, e engenheiros, para identificar as necessidades dos clientes e definir soluções inovadoras.Aprender e Compartilhar. Você trabalhará em uma equipe colaborativa que promove o compartilhamento de conhecimento. Você aprenderá com outras pessoas, compartilhará conhecimento e ficará a par das novidades/atualizações do setor.Desenvolver. Você participará da solução do início ao fim. Com o auxílio de cientistas seniores você gerenciará a concepção e a implementação, além de otimizar o desempenho e a escalabilidade.Atuar em toda a cadeia de valor dos projetos (coleta e tratamento de dados, análise exploratória de dados, aplicação de modelos de aprendizado de máquina, produtização de modelos)Popularizar termos técnicos ou soluções para perfis mais orientados a negócios, pode trabalhar em uma equipe com perfis muito diversificadosPriorizar suas tarefas, respeitar prazos e se levantar a mão em caso de riscos ou problemasO Que Nós Estamos ProcurandoEstar cursando um curso de graduação em ciência de dados, aprendizado de máquina, matemática, ciência da computação, estatística, engenharia, economia ou uma área relacionada.Desejável um primeiro conhecimento em estatística e programação (Python/R).Curiosidade: você está sempre buscando soluções inovadoras para seus clientes, você está envolvido em toda a cadeia de valorColaboração: o compartilhamento de conhecimento é essencial para você e você participa ativamente da difusão de informações dentro da ArtefactEmpreendedorismo: você traz soluções, novas ideias, inovaçõesO que oferecemosVR/VTFree office (trabalhe de casa ou de onde quiser!)GympassSeguros: Vida, saúde e odontológicoEncontros Bimestrais (Famoso “Get Together” onde nos encontramos para estarmos juntos, com oficinas, palestras, treinamentos e aquele happy hour!)Woba (pode marcar para trabalhar em coworking onde quiser!)Avaliações semestrais (com oportunidade de promoção)Por que você deveria se juntar a nósArtefact é o lugar para estar: venha e construa o futuro da área de dadosProgresso: cada dia oferece novos desafios e novas oportunidades de aprenderCultura: Empatia e Colaboração está no nosso DNAEmpreendedorismo: você se juntará a uma equipe de empreendedores motivados. Não desistiremos até que façamos uma grande diferença nesta indústria!Junte-se a nós!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4222504532
"Intern - Data Scientist, Curves",Argus Media,Greater São Paulo Area,1 week ago,"DescriptionIntern - Data Scientist, CurvesLocation: Sao Paulo, Brazil (Hybrid)Argus is where smart people belong and where they can grow. We answer the challenge of illuminating markets and shaping new futures.What we’re looking forDue to the continued growth of our data science initiatives, we are currently looking for a Data Science Intern to join the Curves team in São Paulo. This team is responsible for developing and maintaining Argus’ forward and possibility curves, which are essential tools for market forecasting and analysis.What will you be doingYou will support the Curves team in developing and maintaining data science tools and processes that contribute to the generation of high-quality market curves. This includes working with R scripts, SQL workflows, and internal dashboards. You’ll also assist in monitoring production processes, validating data, and contributing to the continuous improvement of our AI/ML models.This is a great opportunity to gain hands-on experience in a fast-paced, data-driven environment, working closely with experienced data scientists and market analysts.Key ResponsibilitiesSupport Curve Development and Maintenance:Assist in maintaining and improving R scripts used in the generation of forward and possibility curves.Help monitor daily curve production processes and troubleshoot issues to ensure timely delivery.Data Management and Validation:Use SQL to query and update datasets and metadata.Support data validation and cleaning processes to ensure accuracy and consistency.Tool and Dashboard Enhancement:Contribute to the development and improvement of internal dashboards and tools used by the Curves team.Participate in the prototyping of new algorithmic approaches under team guidance.Collaboration and Communication:Work closely with team members to understand business needs and translate them into data solutions.Communicate findings and progress clearly, both verbally and in writing, in Portuguese and English.Skills And ExperienceBasic knowledge of R: Interest or initial experience in R programming, especially for data manipulation or visualization.Foundational SQL skills: Ability to perform basic queries and updates in relational databases.Analytical mindset: Comfort working with numbers and interpreting data.Teamwork and independence: Ability to collaborate effectively while managing individual tasks.Communication skills: Clear and concise communication, especially when discussing technical topics with non-technical stakeholders.Education: Currently pursuing a degree in Computer Science, Statistics, Mathematics, Engineering, Economics, or a related field.AttributesCuriosity and creativity: Eagerness to explore new ideas and propose improvements.Proactivity and organization: Self-motivated and able to manage priorities effectively.Critical thinking: Ability to approach problems logically and propose data-driven solutions.BenefitsHealth Insurance – SulAmericaDental Insurance – SulAmericaLife Insurance - PrudentialMeal VoucherMobility AllowancePharmacy AllowanceGym SubsidyParkingAbout ArgusArgus is the leading independent provider of market intelligence to the global energy and commodity markets. We offer essential price assessments, news, analytics, consulting services, data science tools and industry conferences to illuminate complex and opaque commodity markets. Headquartered in London with over 1,500 staff, Argus is an independent media organisation with 30 offices in the world’s principal commodity trading hubs.Companies, trading firms and governments in 160 countries around the world trust Argus data to make decisions, analyse situations, manage risk, facilitate trading and for long-term planning. Argus prices are used as trusted benchmarks around the world for pricing transportation, commodities and energy. Founded in 1970, Argus remains a privately held UK-registered company owned by employee shareholders and global growth equity firm General Atlantic.Argus Media is committed to ensuring career and personal growth for all its staff and provides extensive training and career development opportunities, as well as participation in employee-led initiatives, including a women’s network. Our core values are Excellence, Integrity, Partnership and Inclusivity.For more details about the company and to apply please make sure you upload your CV via our website: www.argusmedia.com/en/careers/open-positionsBy submitting your job application, you automatically acknowledge and consent to the collection, use and/or disclosure of your personal data to the Company. Argus is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, sexual orientation, gender identity, disability or veteran status.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4242897278
Cientista de Dados,XP Inc.,"São Paulo, São Paulo, Brazil",1 week ago,"Sobre nósA XP Inc. é uma das maiores instituições financeiras independente do Brasil, dona das marcas XP, Rico, Clear, XP Educação, InfoMoney, entre outras. Com mais de 4,6 milhões de clientes ativos e um valor superior a R$ 1,1 trilhão de ativos sob custódia, há 23 anos vem transformando o mercado financeiro para melhorar a vida das pessoas.Com uma cultura marcante guiada por quatro valores -Sonho Grande, Espírito Empreendedor, Foco no Cliente e Mente Aberta- a XP Inc. está sempre em busca dos melhores talentos que tem ambição de fazer o impossível.>> Sobre a vaga:Esta vaga é direcionada a profissionais detodos os níveis de experiência dentro da trilha de analistasque desejam atuar comocientistas de dadosna XP Inc., desde onível assistente até o sênior.Somos um lugar formado por pessoas que sonham grande, focamos em aprendizado constante em um ambiente com muita liberdade para que você possa criar e deixar a sua marca. Além disso, você trabalhará ao lado de pessoas diversas e talentosas que irão te ajudar a usar todo o seu potencial e gerar o maior impacto possível.Desafios Que Você Vai Encontrar Por AquiAmbiente dinâmico e aberto para novas ideias;Liberdade para trilhar uma carreira protagonista;Espaço para desenvolvimento e aprendizado constantes.O que buscamos e principais responsabilidadesComo cientista de dados, com apoio do centro de excelência de Data Science & Machine Learning, essa pessoa será responsável por construir produtos de dados para otimizar tomada de decisão na companhia, como modelos de classificação/regressão, otimização de heurísticas e análises estatísticas.Principais ResponsabilidadesRealizar estudos e análises com grande volume de dados para embasar decisões estratégicas;Desenvolver uma variedade de modelos de aprendizagem de máquina para resolver problemas específicos e otimizar processos;Participar e conduzir reuniões com stakeholders para alinhar expectativas e comunicar resultados;Trabalhar em conjunto com equipes de diferentes áreas (como engenharia, marketing e produto) para entender as necessidades do negócio e traduzir essas necessidades em soluções baseadas em dados.Realizar testes e validações rigorosas dos modelos e soluções implementadas, assegurando a qualidade e a confiabilidade dos resultados.Pré-requisitos Para CandidaturaTer a nossa culturaConhecimento prático em Python, com experiência na construção, treinamento e avaliação de modelos de machine learning.;Conhecimentos em estatística, probabilidade, técnicas de modelagem estatística, aprendizado de máquina, otimização e sistemas de recomendação;Capacidade de analisar problemas complexos e desenvolver soluções baseadas em dados, abordando questões de negócios com uma mentalidade analítica;Paixão por tecnologia e inovação, com interesse ativo em acompanhar tendências e as melhores práticas da área de ML;Habilidade de comunicação para interagir com diferentes áreas, stakeholders e cientistas de dados;Residir em São Paulo e possuir disponibilidade para atuar no modelo híbrido (3x na semana);DiferencialExperiência prática em DatabricksConhecimento e vivência na manipulação e análise de dados financeiros, com a capacidade de extrair insights relevantes para o setor;Conhecimento prático do framework Kedro, com experiência em sua aplicação para estruturar e gerenciar projetos de ciência de dados de forma eficiente;Experiência com modelos de otimização linearSe identificou com a XP Inc. e com a oportunidade?Inscreva-se e venha conquistar o impossível com a gente!Benefícios:Saúde e Bem-estarPlano de saúde sem coparticipação (inclusive, para dependentes)Plano odontológicoWellhub (Gympass)ZenklubSeguro de VidaiFood Benefícios (VA e VR flexível)Vale TransporteNew Value (clube de benefícios)Licença parental: maternidade de 6 meses e paternidade de 20 dias.Auxílio CrecheVida FinanceiraFundos de Investimentos ExclusivosAssessoria de InvestimentosCartão XP Visa Infinite sem anuidadeCrédito (consignado, home equity, CCB Imobiliário, etc.)Modelo de Trabalho Presencial FlexívelO nosso modelo de trabalho varia de acordo com a função, podendo ser totalmente presencial para frentes de negócio e mais flexível para outras equipes.Seguimos um modelo com mais frequência presencial, mas sempre guiado por flexibilidade e autonomia com a responsabilidade da nossa cultura empreendedora.Aqui na XP Inc., valorizamos as interações pessoais e acreditamos no uso do escritório como uma ferramenta para potencializar nossas relações no trabalho.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4198283063
Cientista de Dados JR,Mitsui Sumitomo Seguros,Greater São Paulo Area,1 month ago,"Principais AtividadesApoiar na extração, tratamento e organização de dados de diferentes fontes internas e externasRealizar análises exploratórias e desenvolver visualizações que apoiem a compreensão dos dadosReunir dados operacionais para examinar o histórico de desempenho do negócio e apoiar análises qualitativas e quantitativasIdentificar padrões e tendências de dados e contribuir com insights para o processo de melhoria contínuaConstruir dashboards e relatórios automatizados com foco em indicadores estratégicosAuxiliar na criação e va lidação de modelos estatísticos e algoritmos preditivos sob supervisãoTrabalhar em parceria com áreas técnicas e de negócio para suportar decisões com base em dadoApoiar em iniciativas que envolvam o uso de tecnologias de Inteligência Artificial, conforme diretrizes da áreaParticipar de projetos de melhoria contínua de processos analíticos e desenvolvimento técnico da áreaManter-se atualizado sobre ferramentas e tendências em ciência de dados.RequisitosGraduação em Ciência de Dados, Estatística, Engenharia, Matemática, Computação ou similaresExcel (VBA), SQL, Power BI, Python, SAS ou RBenefíciosModelo de Trabalho Híbrido (3 vezes presencial)VR e VAPrevidênciaAssistência MédicaAssistência OdontológicaSeguro de vidaAuxílio creche/ babáAuxílio aos filhos deficientes ou com necessidades especiais PCD - comprovados -creche/ babáSexta FlexDay Off de aniversárioHorário flexívelCONEXA - (telepsicologia e telenutrição)Cursos na nossa plataforma MSS DesenvolveTotal PassIsenção de tarifa bancária e anuidade de cartão ItaúShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4225154446
Pessoal Desenvolvedora Java PL,Banco Bradesco,"Barueri, São Paulo, Brazil",5 days ago,"Sobre o BradescoO Bradesco é um dos maiores grupos financeiros do Brasil, com uma história marcada pelo pioneirismo e inovação. Por meio da nossa carteira amplamente diversificada de produtos financeiros, serviços bancários e de seguros contribuímos com a realização das pessoas e o crescimento sustentável de empresas e sociedade. Venha fazer parte do nosso ecossistema financeiro e impactar a experiência de milhões de pessoas!Saiba mais em https://banco.bradesco/html/classic/sobre/index.shtmResponsabilidades e atribuiçõesO que é o nosso time de DS - Desenvolvimento de Sistemas?O departamento de DS Viabiliza soluções de TI que proporcionem o funcionamento harmônico entre os sistemas de suporte ao negócio, mantendo a arquitetura de aplicativos estruturada e tecnologicamente atualizada, atendendo aos requisitos de negócio com alta disponibilidade e performance.Modelo de trabalho :Híbrido - 2 dias presenciaisUnidade: Matriz Osasco ou Alphaville – SP, Recife, Curitiba e Uberlândia.Como será seu dia a dia?Sendo Pessoa Desenvolvedora Java PL, atuará na gerência de Desenvolvimento e suas principais atividades serão:Desenvolver aplicações em Java (backend) para execução em ambiente de Cloud,Auxiliar na evolução e refactoring de aplicações monolíticas para execução em ambiente de cloud com uso eficiente e otimizado dos recursos computacionais,Apoiar o time de Arquitetura/Engenharia nos desenhos de solução e evolução do ecossistema de TI,Apoiar na construção dos pipelines e mecanismos de monitoração para garantir a automação do ciclo de desenvolvimento e implantação, assim como a rápida resolução de problemas em produção,Ser responsável pela revisão de códigos para garantir padronização e qualidade no desenvolvimento e implantação das aplicações.Requisitos e QualificaçõesO que você precisa ter ou saber?Conhecimento em Microsoft Azure Cloud, Log Analytics, Monitor e Kubernetes Services,Dynatrace,Containers Docker,Arquitetura Microserviços,Spring Boot,JAVA EE: Servlets, JSP, JSTL, JSF, Structs, IceFaces, Richfaces, Spring, EJB,Web: Html, Html 5, CSS, Javascript, Ajax, JSON, Jquery, XML, WSDL, Web Service SOAP e JAX-WS,APIs Rest,Gateway de APIs,DevOps: Confluence, BitBucket, Bamboo, Jenkins, JIRA e Confluence.Será um diferencial se você tiver:Certificação AZ-900, AZ-204 e/ou correlatas.O que nós oferecemosNo Bradesco valorizamos a saúde e bem-estar, oferecendo um extenso portfólio de benefícios a todas nossas pessoas funcionárias:PLR ou Bônus: Conforme a elegibilidade de cargo*Convênio MédicoConvênio OdontológicoSeguro de VidaVale AlimentaçãoVale Refeição13º Cesta AlimentaçãoTotal PassVale Transporte (adesão opcional)Descontos em produtos e serviços em empresas parceirasPrevidência Privada (adesão opcional, com participação financeira da Organização Bradesco)Viva Bem Bradesco: programa de saúde, bem-estar e qualidade de vidaUnibrad: Universidade Corporativa BradescoIsenção de Tarifas: condições especiais em diversos produtos e serviçosAuxílio Creche ou BabáLicença Paternidade estendida de 20 diasLicença Maternidade de 180 dias, acompanhamento assistencial da gestação até o pós-partoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4247524752
Desenvolvedor(a) de Aplicações Seguras com Inteligência Artificial,Mercado Livre Brasil,"Osasco, São Paulo, Brazil",1 week ago,"No Mercado Livre estamos democratizando o comércio, o dinheiro e os pagamentos na América Latina.Faça parte desse propósito!Imagine você empreendendo projetos desafiadores, dinâmicos e inovadores, esendo responsável por:Planejar e implementar soluções de segurança da informação baseadas em Inteligência Artificial, utilizando os principais modelos disponíveis no mercado.Participar da definição de requisitos e revisões de design de arquitetura, a fim de detectar falhas e propor melhorias.Projetar as estruturas de dados e algoritmos que atendam aos requisitos propostos.Realizar os testes necessários para garantir o correto funcionamento e a manutenibilidade do código.Realizar revisões de código para propor melhorias na segurança das aplicações.Oferecer ajuda/suporte aos usuários com erros provenientes de nossas APIs.Requisitos:Ter sólidos conhecimentos no desenvolvimento de APIs com frameworks como Flask, Django ou FastAPI, além de linguagem Python e SQL.Dominar o uso de ORM do Django ou SQLAlchemy.Possuir conhecimento em desenvolvimento seguro de aplicações, S-SDLC, com experiência desejável em vulnerabilidades comuns em aplicações web e suas mitigações, como o OWASP Top 10 Web.Ter experiência com Inteligência Artificial e modelos avançados, incluindo fine-tuning de modelos.Possuir conhecimento de frameworks e bibliotecas como LangChain, Hugging Face, APIs da OpenAI, Anthropic, Gemini, entre outros.Conhecimento em multiagentes para o desenvolvimento de sistemas de tomada de decisão complexas, bem como na criação de fluxos de interação inteligentes e escaláveis entre agentes.A tecnologia é a essência do nosso produto. Nossas equipes de desenvolvimento, arquitetura, banco de dados, user experience, cibersegurança e data & analytics cocriam e são responsáveis ​pela plataforma líder de e-commerce da América Latina e um dos sites de maior tráfego em todo o mundo. Em uma indústria que é reinventada todos os dias, nossas equipes são reconhecidas por sua visão e liderança. De aplicativos móveis até machine learning, nossa inovação tem um foco claro: simplificar a vida de quem usa nossos produtos.Nós lhe propomos:Ser parte de uma empresa com espírito empreendedor, na qual adoramos pensar grande e em longo prazo.Ser protagonista de seu desenvolvimento em um ambiente de oportunidades, aprendizagem, crescimento, expansão e projetos desafiadores.Compartilhar e aprender em equipe, com excelentes profissionais e especialistas.Um excelente clima de trabalho, com todo o necessário para você viver uma grande experiência. :)Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4243367867
