title,company,location,posted,description,applicants,work_mode,link
Cientista de dados - Berrini/São Paulo,DXON,"São Paulo, São Paulo, Brazil",1 week ago,"Desenvolver e aprimorar modelos preditivos, análise de risco e estratégias baseadas em dados. O(a) profissional será responsável por explorar grandes volumes de dados, construir modelos estatísticos e de machine learning, além de gerar insights que otimizem a tomada de decisão no processo de concessão de crédito.ResponsabilidadesDesenvolver, testar e implantar modelos de risco de crédito, incluindo credit scoring, propensão de inadimplência e recuperação de crédito.Explorar e tratar grandes volumes de dados para identificar padrões e tendências que impactam o risco de crédito.Criar e otimizar modelos de machine learning para melhorar a acurácia das decisões de crédito.Trabalhar com times de engenharia de dados para garantir a disponibilidade e qualidade dos dados utilizados.Implementar e monitorar modelos de crédito em produção, garantindo performance e compliance com regulamentações vigentes.Desenvolver dashboards e relatórios para acompanhar métricas de crédito e comportamento da carteira.Aplicar técnicas de Explainable AI (XAI) para garantir transparência nas decisões baseadas em modelos preditivos.Colaborar com times de negócios, risco e produtos financeiros para alinhar estratégias baseadas em dados.RequisitosFormação em Estatística, Engenharia, Ciência da Computação, Matemática, Economia ou áreas correlatas.Experiência sólida com modelagem estatística e machine learning, especialmente em problemas de crédito.Conhecimento avançado em Python, R ou SQL para análise e modelagem de dados.Experiência com bibliotecas e frameworks de machine learning, como Scikit-learn, XGBoost, TensorFlow ou PyTorch.Familiaridade com bancos de dados relacionais e não relacionais (SQL, NoSQL).Experiência com manipulação e limpeza de grandes volumes de dados.Habilidade em comunicação e visualização de dados, utilizando Power BI, Tableau ou Matplotlib/Seaborn.Conhecimento em regulamentações de crédito, como Basileia, LGPD e SCR, é um diferencial.Experiência em deploy de modelos em ambiente produtivo (MLOps) é um plus.DiferenciaisExperiência em modelagem de crédito em bancos, fintechs ou bureaus de crédito.Conhecimento em técnicas avançadas de machine learning, como modelos generativos e deep learning aplicados a crédito.Experiência com Big Data e computação em nuvem (AWS, Azure, GCP).Experiência com modelos de precificação e otimização de portfólio de crédito.BenefíciosSalário competitivo e compatível com o mercado.Modelo de trabalho híbrido.Oportunidade de crescimento e desenvolvimento profissional.Se você é apaixonado por dados e quer ajudar a construir soluções inovadoras para crédito, venha fazer parte do nosso time!Candidate-se agora!A vaga aceita trabalho remoto?NãoShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4243100867
"Intern - Data Scientist, Curves",Argus Media,Greater São Paulo Area,1 week ago,"DescriptionIntern - Data Scientist, CurvesLocation: Sao Paulo, Brazil (Hybrid)Argus is where smart people belong and where they can grow. We answer the challenge of illuminating markets and shaping new futures.What we’re looking forDue to the continued growth of our data science initiatives, we are currently looking for a Data Science Intern to join the Curves team in São Paulo. This team is responsible for developing and maintaining Argus’ forward and possibility curves, which are essential tools for market forecasting and analysis.What will you be doingYou will support the Curves team in developing and maintaining data science tools and processes that contribute to the generation of high-quality market curves. This includes working with R scripts, SQL workflows, and internal dashboards. You’ll also assist in monitoring production processes, validating data, and contributing to the continuous improvement of our AI/ML models.This is a great opportunity to gain hands-on experience in a fast-paced, data-driven environment, working closely with experienced data scientists and market analysts.Key ResponsibilitiesSupport Curve Development and Maintenance:Assist in maintaining and improving R scripts used in the generation of forward and possibility curves.Help monitor daily curve production processes and troubleshoot issues to ensure timely delivery.Data Management and Validation:Use SQL to query and update datasets and metadata.Support data validation and cleaning processes to ensure accuracy and consistency.Tool and Dashboard Enhancement:Contribute to the development and improvement of internal dashboards and tools used by the Curves team.Participate in the prototyping of new algorithmic approaches under team guidance.Collaboration and Communication:Work closely with team members to understand business needs and translate them into data solutions.Communicate findings and progress clearly, both verbally and in writing, in Portuguese and English.Skills And ExperienceBasic knowledge of R: Interest or initial experience in R programming, especially for data manipulation or visualization.Foundational SQL skills: Ability to perform basic queries and updates in relational databases.Analytical mindset: Comfort working with numbers and interpreting data.Teamwork and independence: Ability to collaborate effectively while managing individual tasks.Communication skills: Clear and concise communication, especially when discussing technical topics with non-technical stakeholders.Education: Currently pursuing a degree in Computer Science, Statistics, Mathematics, Engineering, Economics, or a related field.AttributesCuriosity and creativity: Eagerness to explore new ideas and propose improvements.Proactivity and organization: Self-motivated and able to manage priorities effectively.Critical thinking: Ability to approach problems logically and propose data-driven solutions.BenefitsHealth Insurance – SulAmericaDental Insurance – SulAmericaLife Insurance - PrudentialMeal VoucherMobility AllowancePharmacy AllowanceGym SubsidyParkingAbout ArgusArgus is the leading independent provider of market intelligence to the global energy and commodity markets. We offer essential price assessments, news, analytics, consulting services, data science tools and industry conferences to illuminate complex and opaque commodity markets. Headquartered in London with over 1,500 staff, Argus is an independent media organisation with 30 offices in the world’s principal commodity trading hubs.Companies, trading firms and governments in 160 countries around the world trust Argus data to make decisions, analyse situations, manage risk, facilitate trading and for long-term planning. Argus prices are used as trusted benchmarks around the world for pricing transportation, commodities and energy. Founded in 1970, Argus remains a privately held UK-registered company owned by employee shareholders and global growth equity firm General Atlantic.Argus Media is committed to ensuring career and personal growth for all its staff and provides extensive training and career development opportunities, as well as participation in employee-led initiatives, including a women’s network. Our core values are Excellence, Integrity, Partnership and Inclusivity.For more details about the company and to apply please make sure you upload your CV via our website: www.argusmedia.com/en/careers/open-positionsBy submitting your job application, you automatically acknowledge and consent to the collection, use and/or disclosure of your personal data to the Company. Argus is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, sexual orientation, gender identity, disability or veteran status.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4242897278
Cientista de Dados,XP Inc.,"São Paulo, São Paulo, Brazil",1 week ago,"Sobre nósA XP Inc. é uma das maiores instituições financeiras independente do Brasil, dona das marcas XP, Rico, Clear, XP Educação, InfoMoney, entre outras. Com mais de 4,6 milhões de clientes ativos e um valor superior a R$ 1,1 trilhão de ativos sob custódia, há 23 anos vem transformando o mercado financeiro para melhorar a vida das pessoas.Com uma cultura marcante guiada por quatro valores -Sonho Grande, Espírito Empreendedor, Foco no Cliente e Mente Aberta- a XP Inc. está sempre em busca dos melhores talentos que tem ambição de fazer o impossível.>> Sobre a vaga:Esta vaga é direcionada a profissionais detodos os níveis de experiência dentro da trilha de analistasque desejam atuar comocientistas de dadosna XP Inc., desde onível assistente até o sênior.Somos um lugar formado por pessoas que sonham grande, focamos em aprendizado constante em um ambiente com muita liberdade para que você possa criar e deixar a sua marca. Além disso, você trabalhará ao lado de pessoas diversas e talentosas que irão te ajudar a usar todo o seu potencial e gerar o maior impacto possível.Desafios Que Você Vai Encontrar Por AquiAmbiente dinâmico e aberto para novas ideias;Liberdade para trilhar uma carreira protagonista;Espaço para desenvolvimento e aprendizado constantes.O que buscamos e principais responsabilidadesComo cientista de dados, com apoio do centro de excelência de Data Science & Machine Learning, essa pessoa será responsável por construir produtos de dados para otimizar tomada de decisão na companhia, como modelos de classificação/regressão, otimização de heurísticas e análises estatísticas.Principais ResponsabilidadesRealizar estudos e análises com grande volume de dados para embasar decisões estratégicas;Desenvolver uma variedade de modelos de aprendizagem de máquina para resolver problemas específicos e otimizar processos;Participar e conduzir reuniões com stakeholders para alinhar expectativas e comunicar resultados;Trabalhar em conjunto com equipes de diferentes áreas (como engenharia, marketing e produto) para entender as necessidades do negócio e traduzir essas necessidades em soluções baseadas em dados.Realizar testes e validações rigorosas dos modelos e soluções implementadas, assegurando a qualidade e a confiabilidade dos resultados.Pré-requisitos Para CandidaturaTer a nossa culturaConhecimento prático em Python, com experiência na construção, treinamento e avaliação de modelos de machine learning.;Conhecimentos em estatística, probabilidade, técnicas de modelagem estatística, aprendizado de máquina, otimização e sistemas de recomendação;Capacidade de analisar problemas complexos e desenvolver soluções baseadas em dados, abordando questões de negócios com uma mentalidade analítica;Paixão por tecnologia e inovação, com interesse ativo em acompanhar tendências e as melhores práticas da área de ML;Habilidade de comunicação para interagir com diferentes áreas, stakeholders e cientistas de dados;Residir em São Paulo e possuir disponibilidade para atuar no modelo híbrido (3x na semana);DiferencialExperiência prática em DatabricksConhecimento e vivência na manipulação e análise de dados financeiros, com a capacidade de extrair insights relevantes para o setor;Conhecimento prático do framework Kedro, com experiência em sua aplicação para estruturar e gerenciar projetos de ciência de dados de forma eficiente;Experiência com modelos de otimização linearSe identificou com a XP Inc. e com a oportunidade?Inscreva-se e venha conquistar o impossível com a gente!Benefícios:Saúde e Bem-estarPlano de saúde sem coparticipação (inclusive, para dependentes)Plano odontológicoWellhub (Gympass)ZenklubSeguro de VidaiFood Benefícios (VA e VR flexível)Vale TransporteNew Value (clube de benefícios)Licença parental: maternidade de 6 meses e paternidade de 20 dias.Auxílio CrecheVida FinanceiraFundos de Investimentos ExclusivosAssessoria de InvestimentosCartão XP Visa Infinite sem anuidadeCrédito (consignado, home equity, CCB Imobiliário, etc.)Modelo de Trabalho Presencial FlexívelO nosso modelo de trabalho varia de acordo com a função, podendo ser totalmente presencial para frentes de negócio e mais flexível para outras equipes.Seguimos um modelo com mais frequência presencial, mas sempre guiado por flexibilidade e autonomia com a responsabilidade da nossa cultura empreendedora.Aqui na XP Inc., valorizamos as interações pessoais e acreditamos no uso do escritório como uma ferramenta para potencializar nossas relações no trabalho.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4198283063
Cientista de Dados JR,Mitsui Sumitomo Seguros,Greater São Paulo Area,1 month ago,"Principais AtividadesApoiar na extração, tratamento e organização de dados de diferentes fontes internas e externasRealizar análises exploratórias e desenvolver visualizações que apoiem a compreensão dos dadosReunir dados operacionais para examinar o histórico de desempenho do negócio e apoiar análises qualitativas e quantitativasIdentificar padrões e tendências de dados e contribuir com insights para o processo de melhoria contínuaConstruir dashboards e relatórios automatizados com foco em indicadores estratégicosAuxiliar na criação e va lidação de modelos estatísticos e algoritmos preditivos sob supervisãoTrabalhar em parceria com áreas técnicas e de negócio para suportar decisões com base em dadoApoiar em iniciativas que envolvam o uso de tecnologias de Inteligência Artificial, conforme diretrizes da áreaParticipar de projetos de melhoria contínua de processos analíticos e desenvolvimento técnico da áreaManter-se atualizado sobre ferramentas e tendências em ciência de dados.RequisitosGraduação em Ciência de Dados, Estatística, Engenharia, Matemática, Computação ou similaresExcel (VBA), SQL, Power BI, Python, SAS ou RBenefíciosModelo de Trabalho Híbrido (3 vezes presencial)VR e VAPrevidênciaAssistência MédicaAssistência OdontológicaSeguro de vidaAuxílio creche/ babáAuxílio aos filhos deficientes ou com necessidades especiais PCD - comprovados -creche/ babáSexta FlexDay Off de aniversárioHorário flexívelCONEXA - (telepsicologia e telenutrição)Cursos na nossa plataforma MSS DesenvolveTotal PassIsenção de tarifa bancária e anuidade de cartão ItaúShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4225154446
"Banco de Talentos (Data Scientist Internship, Brazil - BCG X)",BCG X,"São Paulo, São Paulo, Brazil",1 week ago,"Who We AreBoston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.To succeed, organizations must blend digital and human capabilities. Our diverse, global teams bring deep industry and functional expertise and a range of perspectives to spark change. BCG delivers solutions through leading-edge management consulting along with technology and design, corporate and digital ventures—and business purpose. We work in a uniquely collaborative model across the firm and throughout all levels of the client organization, generating results that allow our clients to thrive.We Are BCG XWe’re a diverse team of more than 3,000 tech experts united by a drive to make a difference. Working across industries and disciplines, we combine our experience and expertise to tackle the biggest challenges faced by society today. We go beyond what was once thought possible, creating new and innovative solutions to the world’s most complex problems. Leveraging BCG’s global network and partnerships with leading organizations, BCG X provides a stable ecosystem for talent to build game-changing businesses, products, and services from the ground up, all while growing their career. Together, we strive to create solutions that will positively impact the lives of millions.What You'll DoWe are seeking strong candidates with advanced analytics experience to start an exciting consultant career within BCG X. We are looking for profiles with a background in any area related to predictive analytics, machine learning, optimization/operations as well as risk. BCG X offers a unique opportunity to join a vibrant team of data scientists applying the most advanced analytics techniques in a rewarding environment.What You'll BringEducation & ExperienceBachelor’s degree with excellent academic achievements in a field linked to computer science, applied mathematics, statistics, machine learning, or related data centric areas - Expected graduation between December 2025 and December 2026.Relevant internships or industry/consulting previous experienceExperience in core analytics methods (e.g. Machine Learning, Optimization, Deep Learning, etc.)Fluency in at least one scripting language (e.g. Python, R)Deep technical and data science expertise, strong passion for data science topicsExcellent analytical skills and strategic thinking, creative problem solverStrong interpersonal credibility, reliability, and service mentality, high ethical standardsExcellent written and verbal communication skills in Portuguese and EnglishTechnical competenciesExperience in core analytics methods (e.g. Machine Learning/Deep Learning, Optimization/Operational Research, Geoanalytics, Predictive Modeling, Autonomous Agents, Network Analysis, etc…)Familiarity with a broad base of analytics tools (Data management; Analytics platforms / Programming – e.g. Python, R ; Data Visualization, etc…)Experience in applied analytics for business problem solving/experience building analytical solutionsAdditional info#BCGXjobBoston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, disability, protected veteran status, or any other characteristic protected under national, provincial, or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws.BCG is an E - Verify Employer. Click here  for more information on E-Verify.Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4229256047
Cientista de Dados Especialista - Prevenção à Fraude,PicPay,"São Paulo, São Paulo, Brazil",1 week ago,"Sobre o PicPayCom mais de dez anos de história, o PicPay é um ecossistema completo de serviços financeiros e não-financeiros que tem como objetivo atender as necessidades diárias de milhares de pessoas e negócios, tornando-se a sua principal conta do dia a dia.Combinar tecnologias avançadas, modelos de Machine Learning e análises estatísticas para construir e aprimorar continuamente a estratégia de prevenção de fraudes transacionais no PicPayResponsabilidade e atribuições:Responsável por desenvolver e otimizar estratégias de prevenção de fraudes transacionais do PicPay, utilizando análise de dados, Machine Learning e tecnologias inovadoras. O profissional deverá analisar as causas centrais de problemas complexos, propor soluções eficazes e contribuir para o desenvolvimento técnico da equipe.Requisitos e qualificações:Experiência comprovada em prevenção de fraudes transacionais ou áreas de riscos.Domínio em análise de dados (SQL, Python ou similar) e análise estatística.Experiência prática com modelos de Machine Learning.Forte capacidade de análise crítica de dados e indicadores, identificando insights e oportunidades.Excelentes habilidades de comunicação e apresentação de dados (Storytelling).Proatividade, autonomia e atenção aos detalhes.Qualificações Desejáveis (Diferenciais):Experiência prévia em Fintech ou Meios de Pagamento;Experiência com plataformas de prevenção de fraudes;criação/gestão de regras de prevenção a fraude.O que oferecemos:Saúde e Bem-estarAssistência Médica e Odontológica;Seguro de Vida;Programa Lado a Lado, com apoio jurídico, social, psicológico e financeiro;TotalPass.Alimentação/ Mobilidade ou Teletrabalho:Cartão de crédito PicPay Benefícios, com ampla aceitação, onde você recebe seu saldo de Alimentação/Refeição e Mobilidade ou Teletrabalho (de acordo com o seu contrato de trabalho).Licença Paternidade e Maternidade:Licença Maternidade estendida de 6 meses, e de Paternidade também estendida de 20 dias.Programa ""Novo Ser"", que acompanha nossas mamães durante toda a gestação e no retorno da licença. Falando nisso, ao retornar da licença maternidade, as mamães ainda contam com a ajuda do Auxílio Creche e também os papais que possuem guarda unilateral ou compartilhada.Reconhecemos resultados: PPR-Participação nos Resultados do PicPay.#VemserPicpayLover #PicpayShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4216721477
"Data Scientist, Marketing",Brex,"São Paulo, São Paulo, Brazil",2 days ago,"Why join usBrex is the AI-powered spend platform. We help companies spend with confidence with integrated corporate cards, banking, and global payments, plus intuitive software for travel and expenses. Tens of thousands of companies from startups to enterprises — including DoorDash, Flexport, and Compass — use Brex to proactively control spend, reduce costs, and increase efficiency on a global scale.Working at Brex allows you to push your limits, challenge the status quo, and collaborate with some of the brightest minds in the industry. We’re committed to building a diverse team and inclusive culture and believe your potential should only be limited by how big you can dream. We make this a reality by empowering you with the tools, resources, and support you need to grow your career.Data at BrexOur Scientists and Engineers work together to make data—and the insights derived from marketing data—a core asset across Brex. But it's more than just crunching numbers. The Data team at Brex develops infrastructure, statistical models, and marketing analytics products using data. Our work is foundational to Brex's marketing strategy, campaign measurement, customer engagement programs, and the overall experience we deliver to our customers.What You’ll DoAs a Data Scientist, Marketing, you will partner closely with our Marketing, Sales, and Data Science teams to develop analytical frameworks that inform and optimize our marketing strategy across the customer lifecycle. You’ll focus on designing and deploying models for account-based marketing, mixed media modeling (MMM), and multi-touch attribution. Your work will help Brex maximize ROI from marketing investments, improve targeting and personalization, and deliver measurable growth across acquisition, engagement, and retention. You will apply advanced analytics to complex data sets spanning paid, owned, and earned channels, contributing directly to lifecycle marketing programs and experimentation.The ideal candidate has experience in marketing analytics, especially in account-based marketing, MMM, and attribution modeling. They should have strong business acumen, a deep understanding of modern marketing tech stacks and channels, and the ability to translate technical findings into business actions.Where you’ll workThis role will be based in our Sao Paulo office. You must be willing to work in office at least 2 days per week on Wednesday and Thursday, starting the week of September 1st, 2025. when we open our Sao Paulo office. Employees will be able to work remotely for up to 4 weeks per year.ResponsibilitiesDevelop analytical frameworks and statistical models for account-based marketing, mixed media modeling, and multi-touch attribution across marketing channels.Analyze campaign performance, channel effectiveness, and customer lifecycle touchpoints to drive strategy adjustments to maximize marketing ROI.Collaborate with Marketing, Sales, and Data Science teams to design, implement, and evaluate experiments (A/B tests, incrementality studies) that inform marketing investment and customer journey optimization.Partner with lifecycle marketing teams to identify key segments, personalize outreach, and optimize engagement and retention strategies.Synthesize large, complex data sets into clear business recommendations; communicate actionable insights to both technical and non-technical stakeholders.Build and maintain scalable data pipelines and reporting to support ongoing measurement, attribution, and experimentation.RequirementsMaster’s degree or Ph.D. in Statistics, Economics, Marketing Analytics, Computer Science, or a related quantitative field.3+ years of experience in marketing analytics, marketing data science, or related roles supporting B2B or SaaS marketing organizations.Strong experience with SQL and Python (or R) for data analysis and modeling.Proficiency in advanced marketing measurement techniques, including MMM, multi-touch attribution, and customer segmentation.Familiarity with digital marketing data, modern marketing platforms (e.g., Salesforce, Marketo, HubSpot), and common paid, owned, and earned channels.Ability to synthesize complex analyses into actionable business insights and communicate findings to stakeholders.Experience with experimentation, A/B testing, and causal inference methodologies.English proficiency/fluency, both written and spoken (note: interviews will be conducted in English).Bonus PointsExperience working in B2B SaaS or fintech, especially supporting demand generation and account-based marketing programs.Familiarity with customer journey analytics, advanced personalization, or recommendation systems.Experience working with marketing automation, CRM, and data integration tools.Knowledge of adtech, martech, and data privacy best practices.This role offers a unique opportunity to shape the future of marketing analytics at Brex while working with a world-class data and marketing team. If you are passionate about using data science to drive smarter marketing decisions, we’d love to hear from you!LocationMust be working in Brazil at the start of rolePlease be aware, job-seekers may be at risk of targeting by malicious actors looking for personal data. Brex recruiters will only reach out via LinkedIn or email with a brex.com domain. Any outreach claiming to be from Brex via other sources should be ignored.Show moreShow less",N/A,Remote,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4250677407
CONSULTOR DE DATA SCIENCE SAO PAULO,Management Solutions,Greater São Paulo Area,2 weeks ago,"Management Solutions é uma firma internacional de consultoria focada em negócios, finanças, risco, organização, tecnologia e processos, tanto em seus componentes funcionais quanto na implementação de tecnologias relacionadas. Atualmente contamos com uma equipe multidisciplinar (funcional, matemática, técnica e integração de sistemas) de mais de 4.000 profissionais, que opera através de 50 escritórios (22 na Europa, 23 na América, 3 na Ásia, 1 na África e 1 na Oceania), de onde prestamos serviços recorrentes a clientes que operam em mais de 50 países nos cinco continentes (Europa, América, Ásia, África e Oceania)Para mais informações sobre a firma visite: www.managementsolutions.comFunções:Tratamento estatístico de dados (data mining)Modelagem preditiva através de técnicas de machine learning e de data scienceModelagem de eventos temporais (séries temporais, modelos ARIMA)Desenvolvimento de modelos de simulação (Monte Carlo)Revisão e validação de modelos de rating e scoring, RAROC e parâmetros de riscoApoio matemático ao negócio: desenvolvimento de algoritmos, estatística e probabilidadeProjetos de P&DBuscamos profissionais:Recém formados ou estudantesde último semestrede Matemática, Estatística, Física, Econometria, Ciências Atuariais ou Engenharia.Conhecimento de técnicas de modelagem(logit, GLM, séries temporais, árvores de decisão, random forests, clustering), linguagens de programação estatísticas (SAS, R, Python, Matlab) e ferramentas e plataformas de Big Data (Hadoop, Hive, etc.).Sólida trajetória acadêmica.Dinamismo, maturidade, responsabilidade e capacidade de trabalho.Nível de inglês intermediario.Valorizamos o conhecimento de outros idiomas, pós-graduação e cursos de especialização.Uso avançado de ferramentas de informática.Alta capacidade de aprendizagem.Facilidade deintegração em equipesmultidisciplinares.O que oferecemos:Oferecemos a possibilidade de te incorporares numa empresa que proporciona tudo o que é necessário para o máximo desenvolvimento profissional:Trabalhar nos projetos de consultoria mais relevantes do setor,para as maiores companhias, líderes nos seus respetivos mercados,junto do top management empresarial, perante os seus desafios nacionais e internacionais,com uma extraordinária equipa de profissionais, cujos valores e cultura corporativa são uma referência no setor.TreinamentoCursos de conhecimentos, cursos externos especializados, de habilidades e de idiomas.Durante o ano passado nossos profissionais investiram mais de 375.000 horas em treinamento a nível global, distribuídos em mais de 150 cursos.Todos os Seniores da Firma, cursam um Programa de Formação em Negócios, ministrado pelo INSPER.Plano de carreiraPromoção interna baseada no desempenho e potencial.Gestão baseada em partnership, oferecendo a cada profissional a meta de fazer parte do coletivo de sócios.Atividades complementaresUniversidade: mantemos uma estreita relação com as mais prestigiosas universidades a nível mundial.Ação Social: organizamos mais de 30 atividades solidárias a cada ano.Club Esportivo: organizamos campeonatos internos e participamos de competições externas.Na Management Solutions acreditamos na igualdade de oportunidades. Em nosso processo de seleção, todos os candidatos qualificados são igualmente considerados para emprego, independentemente de raça, cor, religião, origem nacional, sexo, identidade de gênero, orientação sexual, idade, estado civil, deficiência e qualquer outra característica protegida por lei.Complete nosso formulário de candidatura em: www.managementsolutions.comShow moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4212070973
Estágio em Cientista de Dados - Vaga afirmativa para pessoas negras,Artefact,"São Paulo, São Paulo, Brazil",2 days ago,"A abertura atual é para a Artefact do Brasil, estamos em modelo Free Office.Quem nós somosNós da Artefact LatAm acreditamos e vivemos uma cultura com base na empatia!Um ambiente de trabalho saudável é um lugar onde todas as vozes são ouvidas, respeitadas e valorizadas.Temos como nosso compromisso a construção de um ambiente mais diverso e inclusivo, porque a empatia é para todas as pessoas, independentemente de etnia, cor, gênero, orientação sexual, identidade de gênero, deficiência ou crença religiosa.Queremos conosco mentes e corações incríveis! Venha ser Artefact!O Que Você Estará FazendoVocê se juntará à nossa equipe de Dados e Consultoria, que ajuda os clientes a transformar e melhorar sua estratégia de dados aplicando análises avançadas para gerar insights que criam valor de negócio a partir de big data e inteligência artificial.Inovar. Você trabalhará com sua equipe, composta por consultores, cientistas de dados, e engenheiros, para identificar as necessidades dos clientes e definir soluções inovadoras.Aprender e Compartilhar. Você trabalhará em uma equipe colaborativa que promove o compartilhamento de conhecimento. Você aprenderá com outras pessoas, compartilhará conhecimento e ficará a par das novidades/atualizações do setor.Desenvolver. Você participará da solução do início ao fim. Com o auxílio de cientistas seniores você gerenciará a concepção e a implementação, além de otimizar o desempenho e a escalabilidade.Atuar em toda a cadeia de valor dos projetos (coleta e tratamento de dados, análise exploratória de dados, aplicação de modelos de aprendizado de máquina, produtização de modelos)Popularizar termos técnicos ou soluções para perfis mais orientados a negócios, pode trabalhar em uma equipe com perfis muito diversificadosPriorizar suas tarefas, respeitar prazos e se levantar a mão em caso de riscos ou problemasO Que Nós Estamos ProcurandoEstar cursando um curso de graduação em ciência de dados, aprendizado de máquina, matemática, ciência da computação, estatística, engenharia, economia ou uma área relacionada.Desejável um primeiro conhecimento em estatística e programação (Python/R).Curiosidade: você está sempre buscando soluções inovadoras para seus clientes, você está envolvido em toda a cadeia de valorColaboração: o compartilhamento de conhecimento é essencial para você e você participa ativamente da difusão de informações dentro da ArtefactEmpreendedorismo: você traz soluções, novas ideias, inovaçõesO que oferecemosVR/VTFree office (trabalhe de casa ou de onde quiser!)GympassSeguros: Vida, saúde e odontológicoEncontros Bimestrais (Famoso “Get Together” onde nos encontramos para estarmos juntos, com oficinas, palestras, treinamentos e aquele happy hour!)Woba (pode marcar para trabalhar em coworking onde quiser!)Avaliações semestrais (com oportunidade de promoção)Por que você deveria se juntar a nósArtefact é o lugar para estar: venha e construa o futuro da área de dadosProgresso: cada dia oferece novos desafios e novas oportunidades de aprenderCultura: Empatia e Colaboração está no nosso DNAEmpreendedorismo: você se juntará a uma equipe de empreendedores motivados. Não desistiremos até que façamos uma grande diferença nesta indústria!Junte-se a nós!Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4222504532
Cientista de Dados Pleno | CRM,C6 Bank,"São Paulo, São Paulo, Brazil",2 days ago,"Nossa área de Ciência de DadosA nossa equipe é dedicada a aplicar habilidades em Programação, Estatística e Machine Learning para criar soluções que impulsionam as decisões estratégicas dos nossos parceiros de negócio, desde a concepção até a implementação. O nosso ambiente de trabalho é caracterizado pela colaboração, leveza e promoção da autonomia, estando sempre próximos dos times de negócios e com um firme compromisso na entrega final. Nossa cultura é robusta, centrada na inovação e na construção de relacionamentos autênticos com clientes e colaboradores.Suas atividades como CSixerTrabalhar com parceiros de negócios, engenheiros de dados e times de tecnologia para desenvolvimento e deploy de soluções de machine learning como parte dos produtos;Analisar dados para validar hipóteses e gerar insights de negócio;Manipular dados para tratamento, limpeza e exploração;Implementar, testar, fazer deploy, documentar e depurar processos de dados e de machine learning;Contribuir com os repositórios de código e documentação da equipe e qualificar a discussão técnica com referências científicas e metodológicas.Requisitos e experiênciaInglês avançado para leitura (artigos técnicos) e escrita (documentação de modelos e APIs);Experiência com técnicas de modelagem descritiva e preditiva;Experiência na construção de ETL usando SQL;Experiência com Python e/ou R para construção de modelos.Nossos benefíciosVale-Refeição;Vale-Alimentação;Plano e saúde e odontológico;Auxílio-Creche;Seguro de Vida;Wellhub;Psicologia Viva;Cartão de Crédito C6 Bank Carbon;Carbon Spa;Sala de amamentação;Bicicletário;Vestiário;Espaço de convivência;Empresa Cidadã - Prorrogação do prazo da licença-maternidade e licença-paternidade.C6 BANKO BANCO DA SUA VIDAAtendemos pessoas físicas, MEIs e PMEs em todos os estados do Brasil. Sem agências físicas para te prender, oferecemos mais de 90 produtos e serviços financeiros feitos para todos os perfis de clientes.Estamos localizados em São Paulo-SP e contamos com mais de 3.000 CSixers que estão sempre a mil por hora. Em pouco mais de cinco anos, conquistamos muitos prêmios e reconhecimentos.Confira o vídeo para conhecer mais sobre nós:Show moreShow less",N/A,On-site/Hybrid,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4035671121
